app,store,author,rating,date,title,content,developerResponse,version,helpfulCount,voteCount,voteSum
Square POS,App Store,È-ric,1,2025-07-28T08:37:02-07:00,Avoid Square,"Highly recommend avoid using Square. Would recommend using your banks cc processor or any other company. Square will constantly find any reason to delay or deny payments. I’ve had repeat customers with cc payments denied by Square. Square will also deactivate your account at whim, shutting down your business essentially. Avoid at all costs!",,6.74.1,,,
Square POS,App Store,sparklinmyi,5,2025-07-28T06:57:43-07:00,Owner,Square is so easy to use. I love that it can be done with just your phone no swiping needed!!!,,6.74.1,,,
Square POS,App Store,Didora67,5,2025-07-27T23:30:03-07:00,My experience,Great app to work with . Also give my business some shape and style. Customers love it is confident and reliable.,,6.74.1,,,
Square POS,App Store,Dhdhakakdjjddjjdkaj,1,2025-07-27T08:29:52-07:00,Will lock up your money,Will lock your account and lock money,,6.74.1,,,
Square POS,App Store,Aztec auto,1,2025-07-26T21:16:30-07:00,Bad experience when starting to use app,"The app let me begin the process of opening an account with them and start processing payment to then close the account of a preexisting business and withhold funds for three months and then deny further business with me, completely unreasonable especially when processing payments from companies that will not accept refunds",,6.74.1,,,
Square POS,App Store,KimberlyAtkins,1,2025-07-26T09:01:12-07:00,Crashing,I can’t open app on my iPad it just crashes repeatedly.,,6.74.1,,,
Square POS,App Store,Ringside Grill Food Truck,2,2025-07-26T01:54:12-07:00,Owner,I borrowed and you wouldn’t let borrow again ?,,6.74.1,,,
Square POS,App Store,Fabiènne,1,2025-07-25T19:02:26-07:00,They can hold funds for 90 days and indefinitely!,"Started my new business recently, clients usually pay me via Zelle. I used square for the clients that wanted to pay me via card for my services and sales. I had gotten a new client that had a high budget and when using square 3 days in a row they ended up putting a hold on my funds which was $2000. I read into it and if any information is missing in the review or if they don’t like it for whatever reason they can put a 90 day hold and if you fight it they can hold funds indefinitely. Beware guys! I refunded my client their money and am getting a new card processing app. Talked to customer service and there is nothing they can do. Do your research before, I didn’t know they could hold funds for 90 days and indefinitely! I just wanted an easy processor and holding funds for so long isn’t fair for small businesses like me, we need to eat and pay bills too!",,6.74.1,,,
Square POS,App Store,smalls enterprise,5,2025-07-25T15:01:44-07:00,the best !!,square is the best !!!!,,6.74.1,,,
Square POS,App Store,Marisol’s beauty salon,5,2025-07-25T14:21:19-07:00,Marisol’s beauty salon,The best I’m so happy with square no charge to much and bring opportunity for grown,,6.74.1,,,
Square POS,App Store,Jimhafe,5,2025-07-25T13:29:34-07:00,The best for our business! There is no 2nd best!!!,Use The Square and you will never use anything else for CC processing!,,6.74.1,,,
Square POS,App Store,Mircea M7,5,2025-07-24T09:39:16-07:00,Very smart,I used this app since 2011 on taxi. Very reliable,,6.74,,,
Square POS,App Store,Ceagro Colombia,5,2025-07-24T07:04:51-07:00,Love this app,Medvet Animale,,6.74,,,
Square POS,App Store,Sono41617172828228,1,2025-07-24T01:07:43-07:00,No guaranties  on. Payment.,Got scam with square. Do not use as small business.  Is horrible,,6.74,,,
Square POS,App Store,Cwin856,1,2025-07-23T12:31:04-07:00,Keeps kicking me off,App won’t load keeps kicking me off. I deleted and re downloaded and reinstall still doing it. Fix it!,,6.74,,,
Square POS,App Store,Cgelsitio,5,2025-07-23T12:30:06-07:00,Muy buena,Es práctica y efectiva en los cobros,,6.74,,,
Square POS,App Store,Annacanto51,1,2025-07-23T12:15:32-07:00,HORRIBLE SERVICE,"I WOULD GIVE YOU A ZERO STARS IF I HAVE THIS OPTION, DO NOT ACCEPT MONEY THROUGH THIS APP!",,6.74,,,
Square POS,App Store,HeatherJ918,5,2025-07-23T10:56:54-07:00,Square makes managing my small business simple!,"I’ve been using square point of sale & appointments for years, probably 10 years? Never had a problem! Filing taxes is easy!",,6.74,,,
Square POS,App Store,vermont specialtys,5,2025-07-23T10:42:47-07:00,Easy to navigate!,"As a one person operation, I am so grateful for how easy each part of Square is to use.  Checkout, payroll, website….it has become an integral part of my business.  And when there is an issue, customer service is quick to respond!  Thank you so much!",,6.74,,,
Square POS,App Store,Vibez STK,1,2025-07-23T09:21:44-07:00,Privacy Violation,After closing the app my phone notified me that my micro phone was still being accessed. I turned off the microphone access in my phone settings. Now the app says it needs the microphone and the headphone jack to process payments. I do not use the feature for square and  i don’t have a headphone jack now the app locked me out. FLAWED APP THAT SOMETIMES ACCESS YOR MICROPHONE,,6.74,,,
Square POS,App Store,Auto Zone,1,2025-07-22T09:48:41-07:00,Do not use,"My account was closed due to perceived security issues. However, they cannot tell me what those security issues are. I made several attempts to provide documents about my company. The company refused to remedy the situation.",,6.74,,,
Square POS,App Store,Contractor #1,1,2025-07-22T08:50:33-07:00,Not user friendly,Do not recommend for small businesses,,6.74,,,
Square POS,App Store,Jocromero,5,2025-07-19T20:07:23-07:00,Please remove!,PLEASE REMOVE THE VISA LOGO AFTER CARD PAYMENT! It CRASHES MY PHONE AND STOPS MY MUSIC!,,6.73,,,
Square POS,App Store,SlavaBMW,1,2025-07-19T15:09:23-07:00,Do not use Square,"I’ve had square as a CC processing app for a few years when needed, while they will process a CC and get you the money in about 2-4 days, if there is any sort of refund you have to issue or a dispute is open then you are SCREWED by Square, they will take your money, hold it for months without protecting your interest, DO NOT RECOMMEND USING SQUARE, find an app that has better customer service and protects its customers, SQUARE DOES NOT PROTECT THE INTEREST OF ITS USERS",,6.73,,,
Square POS,App Store,Sarahf223,1,2025-07-19T04:28:06-07:00,App is not working,"The app has been broken (at least for me) for a while now. I cannot use it at all. It crashes immediately score it can even open. 

I have to use my laptop to use square. I can’t even use the web version on my phone because I get directed to the app. So inconvenient",,6.73,,,
Square POS,App Store,garinkpjohn,1,2025-07-18T16:48:32-07:00,STAY FAR AWAY FROM THIS APP!!! btw all the 5 star reviews are FAKE too,"They are out to take peoples money. THEY WILL TAKE YOURS TOO. Dont just take it from me, read through all the other reviews that this also happened to. 

They will let you process payments until you have a decent amount in your account & then one day randomly close your account for no reason. They will lock your funds & make it impossible to get any of YOUR money out, then they just take it for themselves. 


STAY FAR AWAY FROM THESE PREDATORS, THEY WILL TAKE YOUR MONEY & THEY DO NOT CARE",,6.73,,,
Square POS,App Store,zxplod123,1,2025-07-18T15:26:13-07:00,Sort order of orders is random instead of in order. Unfixed for months.,We’ve reported this issue many times along with screen recordings.  Crickets from support. Very disappointing.,,6.73,,,
Square POS,App Store,JohnnyB8it,1,2025-07-17T12:35:17-07:00,Disputes,For the most part. The app is great. But don’t ever loose your card or have it stolen. Square will do nothing to protect you beyond being able to lock the card from the app etc. Any fraudulent charges on your account are not investigated. As far as i can see or how we were treated there is no fraud protection.,,6.73,,,
Square POS,App Store,Chapdel,5,2025-07-17T10:12:12-07:00,Square……What a life saver!,"Until I found Square and used it for the first time, I was considering giving up my business. I was losing far too much money not being able to accept credit cards. It seems like most days no one carries cash anymore. For that reason alone my business would get overlooked, didn’t even get a far chance. That was until Square leveled the playing field for me. Without Square CB I had struck out before the game even began!! Thanks again Square, we might go into overtime!!",,6.73,,3,1
Square POS,App Store,Iilmeech1220,1,2025-07-16T22:44:47-07:00,These reviews are fake,"This app is very bad take the time to read some of the 1 star reviews before actually investing and wasting your time with this app . This app steals your money and is very bad for business, the moment you start getting transactions they freeze your account , not for a week , not for two weeks , not even for a month , they freeze the funds for a whopping 3 months , are you kidding ? I Utilize the funds I make to invest back into my business along with my living expenses, you mean to tell me my whole first months funds are froze for the next three months . No sir . I reported this app for theft and went to my local police department to file a claim . I will also be posting on Facebook , Instagram , X , and TikTok about how unprofessional and criminal this app is",,6.73,,,
Square POS,App Store,gem100000000000000000000000,3,2025-07-16T17:13:00-07:00,App isn’t working,Selling for Farmers Market and the app is not connecting to the service. This is the first time that this has happened and it is affecting my business.,,6.73,,,
Square POS,App Store,kalmia.isn’t.my.name,4,2025-07-16T14:01:26-07:00,Cancels transactions *after* the customer has left with the merchandise!,It doesn’t happen often but over time has cost me amounts I couldn’t afford to lose. A major flaw in an otherwise very good service.,,6.73,,,
Square POS,App Store,Square down,1,2025-07-16T10:03:57-07:00,Reader connection issues,For no reason the usb connector decided not to recognize my register and tap reader anymore.  After all the trouble shooting it still doesn’t work…trash,,6.73,,,
Square POS,App Store,Drivewaymechanics,1,2025-07-16T09:48:34-07:00,CLOSED MY ACCOUNT,"I took my very first payment with square for a alternator replacement for $100.
The closed my account, and told
Me they would hold the money for 90 days. 
Cant call support because they wont help with deactivated account. They want you send a email. After that still to be told final decision",,6.73,,,
